1481610445617, 0.00, -3.12, 3.94, -0.01, -0.02, 0.29, 25.00
1481610445631, 0.00, -3.12, 3.94, 0.00, -0.02, 0.32, 25.00
1481610445644, 0.00, -3.12, 3.94, -0.03, 0.00, 0.14, 25.00
1481610445661, 0.00, -3.12, 3.94, -0.03, -0.02, 0.24, 25.00
1481610445675, 0.00, -3.12, 3.94, -0.01, -0.02, 0.27, 25.00
1481610445691, 0.00, -3.12, 3.94, -0.02, -0.03, 0.22, 25.00
1481610445703, 0.00, -3.12, 3.94, 0.00, -0.02, 0.22, 25.00
1481610445716, 0.00, -3.12, 3.94, -0.01, 0.00, 0.26, 25.00
1481610445731, 0.00, -3.12, 3.94, 0.00, 0.01, 0.32, 25.00
1481610445744, 0.00, -3.12, 3.94, 0.01, -0.02, 0.24, 25.00
1481610445759, 0.00, -3.12, 3.88, 0.02, 0.00, 0.27, 25.00
1481610445773, 0.00, -3.12, 3.88, 0.01, 0.05, 0.32, 25.00
1481610445787, 0.00, -3.12, 3.88, 0.01, 0.06, 0.30, 25.00
1481610445801, 0.00, -3.12, 3.88, 0.03, 0.17, 0.19, 25.00
1481610445814, 0.00, -3.12, 3.88, 0.02, -0.02, 0.26, 25.00
1481610445827, 0.06, -3.12, 3.88, 0.03, 0.29, 0.29, 25.00
1481610445845, 0.06, -3.12, 3.88, -0.03, 0.07, 0.19, 25.00
1481610445859, 0.19, -3.12, 3.81, -0.01, -0.05, 0.24, 25.00
1481610445872, 0.19, -3.12, 3.81, -0.12, -0.27, 0.33, 25.00
1481610445886, 0.25, -3.06, 3.81, -0.08, -0.30, 0.26, 25.00
1481610445901, 0.31, -3.06, 3.81, -0.05, -0.14, 0.22, 25.00
1481610445914, 0.31, -3.06, 3.75, 0.05, 0.03, 0.41, 25.00
1481610445929, 0.31, -3.12, 3.75, -0.02, -0.01, 0.33, 25.00
1481610445943, 0.31, -3.12, 3.75, 0.06, -0.49, 0.07, 25.00
1481610445960, 0.31, -3.12, 3.75, -0.03, 0.06, 0.39, 25.00
